GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sun Feb 04 16:52:16 GMT+05:30 2018,04-Feb-2018 16:52:15.740,77.59236803,12.86069196,2.19,9.648001,819.444580078125,262.0,0.01983257,-0.06190309,0.33060396,0.86240184,-,12.49333286,12.49333286,13.05339622,0.08656089,0.10446084,224.02255249,0,59,0.8539505,22.35294151,1028,0.03449294,0.58882964,9.81382751,-,-,46.87533569,0.04106302,9.64800072,819.44458008,262,12.86069202,77.59236908,16,1.14516652,32,7.97707558,18.69449425,7.35681343,5.3490572,13.59255886,3.19000006,52.80930328,20.78195763,7.88399982,13,14.50980377,-,13.3883276,7.46903753,37.82013321,0.54201466,16.41843033,158,157.93499756,0,-8.84730148,14.30000019,48
Sun Feb 04 16:52:21 GMT+05:30 2018,04-Feb-2018 16:52:20.740,77.59248394,12.8606828,2.28,9.648001,820.672119140625,261.8,0.17713469,-0.02962631,0.23798421,1.05203545,-,12.50617313,12.50617313,13.05339622,0.21077377,0.10721081,224.14213562,0,60,-,23.52941132,988,0.03634101,1.95950115,32.6583519,-,-,46.87195206,0.04326311,9.64800072,820.67211914,261.79998779,12.86068249,77.59248352,20,-,33,3.77098107,8.03075886,7.35707808,12.4518652,13.59206963,1.88,22.68575859,20.78270531,8.20799923,11,18.03921509,-,13.28327751,7.52810621,37.52338028,0.56111616,16.43753242,163,163.24899292,0,-7.3969245,14.30000019,54
Sun Feb 04 16:52:26 GMT+05:30 2018,04-Feb-2018 16:52:25.741,77.59270207,12.86066704,3.47,9.648001,815.5126953125,71.1,0.01609918,-0.32377562,0.39686537,0.77716571,-,12.48780441,12.48780441,13.05339622,0.21908832,0.11032109,224.11364746,0,60,-,61.56863022,876,0.03860888,0.6493848,10.82307911,-,-,46.86779785,0.04596296,9.64800072,815.51269531,71.09999847,12.86066723,77.59270477,16,-,33,4.35113192,17.29777908,7.36043119,5.78096867,13.58587837,1.74000001,48.86378098,20.79217911,12.49199963,11,13.72549057,-,13.22084808,7.56365395,37.34702682,0.57653528,16.45295143,168,168.08299255,0,-7.25188684,14.10000038,53
Sun Feb 04 16:52:31 GMT+05:30 2018,04-Feb-2018 16:52:30.739,77.59281764,12.86073566,2.18,9.648001,814.52392578125,330.3,-0.07089793,-0.5308581,0.20216884,0.63481879,-,12.4069767,12.4069767,13.05339622,0.07890239,0.10837603,224.51568604,0,61,-,23.52941132,771.5,0.03969166,0.58471477,9.74524689,-,-,46.86581421,0.04725198,9.64800072,814.52392578,330.29998779,12.86073589,77.59281921,20,-,33,4.06105661,17.31768417,7.37393808,5.77432394,13.56099319,1.58000004,48.92000961,20.83033371,7.84800005,10,14.11764717,-,13.52218151,7.3951025,38.19825363,0.58940768,16.46582413,173,173.23100281,0,-8.99234009,14.30000019,49
Sun Feb 04 16:52:36 GMT+05:30 2018,04-Feb-2018 16:52:35.740,77.59278737,12.8608647,2.73,9.648001,814.720458984375,326.6,0.16382615,-0.68693322,0.24365842,0.80681843,-,12.35227299,12.35227299,13.05339622,0.07890239,0.10835288,224.63287354,0,61,-,23.52941132,665.75,0.03987544,0.58909184,9.81819725,-,-,46.86547852,0.04747077,9.64800072,814.72045898,326.6000061,12.86086464,77.5927887,17,-,33,11.74805641,16.7864666,7.37762642,5.95705557,13.55421352,3.94000006,47.41939926,20.84075165,9.82800007,12,15.68627453,-,13.57944965,7.36391544,38.36002731,0.60337484,16.47979164,178,178.07499695,0,-8.99234009,14.19999981,49
Sun Feb 04 16:52:41 GMT+05:30 2018,04-Feb-2018 16:52:40.740,77.59286536,12.86106205,5.27,10.72,813.384765625,344.8,-0.19607857,0.29545897,0.54763186,0.40857807,-,12.52173901,12.52173901,13.05339622,0.23308539,0.11144555,224.71104431,0,62,5.3788228,20.3921566,1459.75,0.04228122,2.36208391,39.3680687,-,-,46.86107254,0.05033479,10.72000027,813.38476562,344.79998779,12.86106205,77.59286499,16,7.21312046,33,3.19083023,6.23752451,7.3767519,16.03166771,13.55582047,2.07999992,17.62012672,20.83828163,18.97200012,20,18.4313736,37.31216812,13.33136845,7.50094938,37.65923309,0.62470382,16.50111961,183,183.05700684,0,-3.77098083,14.30000019,59
Sun Feb 04 16:52:46 GMT+05:30 2018,04-Feb-2018 16:52:45.741,77.59286093,12.86122445,4.32,11.792,813.25927734375,359.0,0.1120574,-0.09698585,0.41986865,0.92475909,-,12.60215092,12.60215092,13.05339622,0.15394972,0.11283509,224.68412781,0,63,-,29.41176605,1230.25,0.04379945,1.46745098,24.45751572,-,-,46.85829163,0.0521422,11.79199982,813.25927734,359,12.86122417,77.59285736,11,-,33,3.19083023,13.41271687,7.37911415,7.45545626,13.55148029,2.01999998,37.88903046,20.84495544,15.55200005,11,14.90196133,-,13.33272362,7.50018692,37.66306305,0.65316308,16.52957916,188,188.19400024,0,-10.29767895,14.30000019,59
Sun Feb 04 16:52:51 GMT+05:30 2018,04-Feb-2018 16:52:50.740,77.59279608,12.8613688,2.79,11.792,814.51806640625,348.2,0.04456177,0.06183464,0.56142074,0.77826381,-,12.47474766,12.47474766,13.05339622,0.23305658,0.11086822,224.75334167,0,63,5.53972673,83.13725281,1295,0.04588009,2.20160818,36.69347,-,-,46.85448074,0.05461916,11.79199982,814.51806641,348.20001221,12.86136913,77.59279633,10,7.42889595,33,8.41218853,7.44542599,7.37965012,13.43078518,13.5504961,5.88000011,21.03227615,20.84646988,10.04399967,18,16.07843208,40.84892273,13.07097816,7.65037775,36.92366791,0.6690346,16.54545021,193,193.16099548,0,-4.6412077,14.30000019,53
Sun Feb 04 16:52:56 GMT+05:30 2018,04-Feb-2018 16:52:55.741,77.59280107,12.86143975,1.63,11.792,812.08740234375,351.6,0.11775721,-0.0761804,0.51858884,0.8868081,-,12.52999973,12.52999973,13.05339622,0.23305658,0.1108202,224.75245667,0,64,-,17.25490189,1124,0.04606996,0.68784249,11.46404171,-,-,46.85413361,0.05484519,11.79199982,812.08740234,351.6000061,12.8614397,77.59280396,11,-,33,3.19083023,25.38736725,7.38668728,3.93888497,13.53758717,1.76999998,71.71572876,20.86634827,5.86800003,14,14.50980377,40.84892273,13.26342106,7.53937578,37.46729279,0.69233745,16.5687542,198,198.25100708,0,-9.42745304,14.30000019,49
Sun Feb 04 16:53:01 GMT+05:30 2018,04-Feb-2018 16:53:00.740,77.59283331,12.86152706,0.0,10.72,813.007080078125,0.0,-0.02684203,0.01589185,0.41846409,0.77808028,-,12.5047617,12.5047617,13.05339622,0.03075146,0.10622961,225.02322388,0,65,-,26.66666794,671.25,0.04666217,0.28491738,4.74862337,-,-,46.85304642,0.0555502,10.72000027,813.00708008,0,12.86152744,77.59283447,13,-,33,5.07632065,12.49403667,7.39070511,8.00365162,13.53022766,2.19000006,35.29388809,20.87769699,0,8,14.11764717,-,13.24124432,7.55200338,37.40464401,0.70878303,16.58519936,203,203.23100281,0,-7.97707558,14.30000019,50
Sun Feb 04 16:53:06 GMT+05:30 2018,04-Feb-2018 16:53:05.739,77.59282983,12.86165676,1.24,10.72,810.762451171875,333.9,-0.4371295,-0.14250246,0.3991223,0.27013683,-,12.46226406,12.46226406,13.05339622,0.19713913,0.10672791,225.12600708,0,65,0.91623998,43.52941132,796.25,0.04713943,0.95221871,15.87031269,-,-,46.85217285,0.05611837,10.72000027,810.76245117,333.8999939,12.86165714,77.59282684,17,1.22869802,33,6.52669811,8.04762936,7.3924799,12.42576027,13.52697849,3.24000001,22.73341751,20.88271141,4.46399975,12,20,-,13.13607311,7.61246634,37.10755157,0.72157043,16.59798622,208,208.06500244,0,-3.62594318,14.19999981,45
Sun Feb 04 16:53:11 GMT+05:30 2018,04-Feb-2018 16:53:10.740,77.5926502,12.86174804,6.3,12.864,812.7249755859375,281.9,0.07427475,-0.05165279,0.29802233,0.93043327,-,12.56756783,12.56756783,13.05339622,0.29255968,0.11003529,225.11317444,0,66,1.45153594,18.03921509,1285.75,0.04948087,2.56119323,42.68655396,-,-,46.84788513,0.0589058,12.86400032,812.72497559,281.8999939,12.86174774,77.59265137,21,1.94654179,33,4.78624535,4.7617836,7.39145422,21.00009727,13.52885628,2.1099999,13.45136642,20.87981415,22.68000031,17,21.56862831,-,13.01470661,7.68345547,36.76470947,0.74430573,16.62072182,213,213.18499756,0,-1.59541512,14.30000019,53
Sun Feb 04 16:53:16 GMT+05:30 2018,04-Feb-2018 16:53:15.740,77.59249836,12.86186098,0.45,10.72,808.053466796875,207.8,0.04480043,0.05134014,0.47484073,0.8288449,-,12.54867268,12.54867268,13.05339622,0.05850792,0.10860837,225.27111816,0,66,-,32.94117737,1074.25,0.05035676,0.57457078,9.5761795,-,-,46.84628296,0.05994853,10.72000027,808.0534668,207.80000305,12.86186123,77.59249878,21,-,33,5.80150938,19.4285965,7.40260887,5.146945,13.50847054,5.98999977,54.88304138,20.91132355,1.61999989,15,15.29411793,-,13.25944138,7.54163885,37.45605087,0.76297623,16.63939285,218,218.22200012,0,-8.84730148,14.19999981,48
Sun Feb 04 16:53:20 GMT+05:30 2018,04-Feb-2018 16:53:20.741,77.59243024,12.8619024,0.4,9.648001,808.880615234375,275.5,0.02959181,0.03925911,0.37496179,0.8577044,-,12.52586174,12.52586174,13.05339622,0.06547001,0.10932163,225.62071228,0,67,-,30.98039246,822,0.05288954,0.66389143,11.06485748,-,-,46.84164429,0.06296374,9.64800072,808.88061523,275.5,12.86190224,77.59243011,18,-,33,4.6412077,9.27523422,7.41086054,10.78117466,13.49342918,1.76999998,26.20122719,20.93463326,1.43999994,3,14.50980377,-,13.30847454,7.51385307,37.59455872,0.77955067,16.65596581,223,223.26300049,0,-8.41218853,14.30000019,47
Sun Feb 04 16:53:26 GMT+05:30 2018,04-Feb-2018 16:53:25.740,77.59235928,12.86189189,0.0,10.72,809.805419921875,0.0,0.17939351,-0.13133757,0.48014942,0.96874982,-,12.42735004,12.42735004,13.05339622,0.06547001,0.1094236,225.64179993,0,68,-,25.88235283,1013,0.05300363,0.41864643,6.97744083,-,-,46.84143448,0.06309957,10.72000027,809.80541992,0,12.86189175,77.59236145,14,-,33,10.00760365,7.39511919,7.41085434,13.52215099,13.49344063,7.46999979,20.89016724,20.93461609,0,7,13.72549057,-,13.22962952,7.55863333,37.3718338,0.78196859,16.65838432,228,227.19799805,0.986,-3.33586788,14.19999981,42
Sun Feb 04 16:53:31 GMT+05:30 2018,04-Feb-2018 16:53:30.736,77.59226316,12.86191801,0.82,9.648001,812.6328125,255.6,0.02901808,0.0133285,0.44427338,0.82768458,-,12.13934422,12.13934422,13.05339622,0.2242991,0.1112463,225.63529968,0,68,-,73.72549438,647,0.05444688,0.66729575,11.12159634,-,-,46.83879089,0.06481772,9.64800072,812.6328125,255.6000061,12.86191845,77.59226227,21,-,33,4.20609426,4.23122787,7.40982914,23.63331032,13.49530792,1.94000006,11.95262146,20.93172073,2.9519999,2,14.50980377,-,12.97200489,7.70874834,36.64408112,0.78810418,16.66452026,233,232.15800476,0.986,-8.84730148,14.19999981,45
Sun Feb 04 16:53:36 GMT+05:30 2018,04-Feb-2018 16:53:35.741,77.59223525,12.86193992,0.0,9.648001,813.682373046875,0.0,0.06220218,-0.03438438,0.46111405,0.85587364,-,12.05691051,12.05691051,13.05339622,0.2242991,0.11268216,225.59120178,0,69,0.61160475,45.88235474,1001,0.05518094,2.33553219,38.92553711,-,-,46.83744431,0.0656916,9.64800072,813.68237305,0,12.86194038,77.59223175,16,0.82017547,33,12.32820797,1.03252602,7.40735149,96.84783936,13.49982166,4.88000011,2.91674018,20.92472076,0,7,15.29411793,-,12.82087231,7.7996192,36.21715164,0.79211652,16.66853333,238,237.05799866,0.986,-7.25188684,14.10000038,68
Sun Feb 04 16:53:41 GMT+05:30 2018,04-Feb-2018 16:53:40.739,77.59223827,12.86193889,0.0,9.648001,814.07958984375,0.0,-0.10909577,-0.15854986,0.41071495,0.67417276,-,11.88976383,11.88976383,13.05339622,0.41240448,0.11601456,225.54232788,0,69,1.01408958,25.49019623,1148.5,0.05760352,1.84536266,30.75604439,-,-,46.83300781,0.06857563,9.64800072,814.07958984,0,12.86193848,77.59223938,17,1.35991657,33,6.96181154,3.99444389,7.40759993,25.03425407,13.49936867,4.11000013,11.28374004,20.92542267,0,7,15.29411793,8.43154812,12.69510937,7.87688541,35.86188889,0.80050266,16.67691803,243,242.16799927,0.986,-6.09158468,14.19999981,60
Sun Feb 04 16:53:46 GMT+05:30 2018,04-Feb-2018 16:53:45.740,77.59208207,12.86198579,0.0,17.152,816.0992431640625,0.0,-0.03591496,0.06043164,0.43304783,0.75886136,-,11.875,11.875,13.05339622,0.41686356,0.11743955,225.44520569,0,69,5.15124798,49.41176605,1363.25,0.05858858,1.48976839,24.8294735,-,-,46.83120346,0.0697483,17.15200043,816.09924316,0,12.86198616,77.59207916,20,6.90793705,33,9.13737774,6.27567434,7.40558195,15.93421078,13.50304699,5.07999992,17.72789383,20.9197216,0,18,21.96078491,21.89434624,12.50501633,7.99662447,35.3249054,0.81839818,16.69481468,248,247,0.986,-4.6412077,14.30000019,53
Sun Feb 04 16:53:51 GMT+05:30 2018,04-Feb-2018 16:53:50.740,77.59197277,12.86208093,0.0,10.72,813.9161376953125,0.0,0.03595313,-0.19875777,0.6980328,0.6387229,-,12.00757599,12.00757599,13.05339622,0.05492008,0.11498492,225.61695862,0,69,-,17.64705849,827.5,0.05984272,0.60942316,10.15705299,-,-,46.82890701,0.07124134,10.72000027,813.9161377,0,12.86208057,77.59197235,18,-,33,3.33586788,22.51298904,7.4178791,4.44178772,13.48066235,1.58000004,63.59601212,20.95446014,0,12,14.50980377,-,12.75828743,7.83787966,36.0403595,0.84025228,16.71666718,253,252.22099304,0.986,-9.71752834,14.30000019,50
Sun Feb 04 16:53:56 GMT+05:30 2018,04-Feb-2018 16:53:55.741,77.59174516,12.86214414,0.0,13.936001,814.6055908203125,0.0,-0.21817641,0.02229712,0.46874034,0.52499282,-,12.00751877,12.00751877,13.05339622,0.42166629,0.11721102,225.75067139,0,71,6.26662588,90.19608307,1755.25,0.0614473,3.23094225,53.84903717,-,-,46.8259697,0.07315155,13.93600082,814.60559082,0,12.86214447,77.59174347,18,8.40368366,33,10.44271755,3.62810254,7.41541672,27.56204224,13.48513794,9.15999985,10.24887753,20.94750404,0,23,36.47058868,-,12.56244278,7.96006966,35.4871254,0.86335504,16.73977089,258,256.98098755,0.986,-0.14503765,14.30000019,60
Sun Feb 04 16:54:01 GMT+05:30 2018,04-Feb-2018 16:54:00.739,77.59147115,12.8621831,2.43,10.72,816.55322265625,260.6,0.24381784,-0.00131434,0.66642642,0.94971442,-,12.34306526,12.34306526,13.05339622,0.15367568,0.11608347,225.94735718,0,72,2.05082035,15.29411793,1709.25,0.06423232,2.33841681,38.97361374,-,-,46.82086945,0.07646705,10.72000027,816.55322266,260.6000061,12.86218357,77.59146881,19,2.75019526,33,6.67173576,9.19027042,7.42483807,10.88084698,13.46802711,6.55000019,25.96121407,20.97411919,8.74800014,23,15.29411793,11.45734692,12.72031975,7.86127377,35.93310547,0.89631045,16.77272606,263,262.26098633,0.986,-6.38166046,14.30000019,55
Sun Feb 04 16:54:06 GMT+05:30 2018,04-Feb-2018 16:54:05.740,77.59094973,12.86221761,6.24,10.72,811.731689453125,271.9,0.00640149,0.00198006,0.60821903,0.70138502,-,12.42753601,12.42753601,13.05339622,0.15051368,0.11651991,225.99838257,0,73,1.15431499,38.03921509,1609.25,0.06530158,2.00386834,33.39780807,-,-,46.81890869,0.07773998,10.72000027,811.73168945,271.8999939,12.8622179,77.59095001,22,1.54796195,33,2.90075469,11.83219051,7.42784548,8.45134449,13.46257401,2.16000009,33.42426682,20.98261452,22.46399879,20,18.4313736,11.45734692,12.68939877,7.88043022,35.84575653,0.92695963,16.80337524,268,267.0539856,0.986,-7.25188684,14.30000019,52
Sun Feb 04 16:54:11 GMT+05:30 2018,04-Feb-2018 16:54:10.741,77.5906795,12.86223797,4.9,9.648001,814.0654296875,277.0,0.02788167,-0.54751521,0.63189274,0.49729213,-,12.6223774,12.6223774,13.05339622,0.11176187,0.11637282,226.032547,0,73,-,22.35294151,1324.25,0.06729975,2.2054019,36.75669861,-,-,46.8152504,0.08011875,9.64800072,814.06542969,277,12.86223793,77.59068298,25,-,33,3.77098107,7.69674826,7.42794943,12.99222946,13.46238518,1.90999997,21.74222755,20.98290825,17.63999939,14,18.03921509,-,12.63513088,7.9142766,35.69245911,0.952694,16.82910919,273,272.15899658,0.986,-9.28241539,14.19999981,56
Sun Feb 04 16:54:16 GMT+05:30 2018,04-Feb-2018 16:54:15.740,77.59051394,12.86223026,1.16,10.72,810.570068359375,266.3,0.0090193,-0.32597345,0.69943577,0.54958111,-,12.53793144,12.53793144,13.05339622,0.05203571,0.1148878,226.19540405,0,75,-,30.58823586,746.75,0.06814019,0.58026594,9.67109871,-,-,46.81370926,0.08111928,10.72000027,810.57006836,266.29998779,12.8622303,77.59051514,19,-,33,4.35113192,13.42917347,7.43575764,7.44631958,13.44824886,1.40999997,37.93552017,21.00496483,4.17599964,0,14.11764717,-,12.739398,7.84950113,35.98699951,0.95935452,16.83576965,278,275.66000366,2.41000009,-9.13737679,14.30000019,49
Sun Feb 04 16:54:21 GMT+05:30 2018,04-Feb-2018 16:54:20.740,77.59037835,12.8621848,1.85,13.936001,801.724365234375,235.5,0.45031852,-0.66301537,0.96576309,0.7542246,-,12.5,12.24832249,13.05339622,4.25360537,0.11971168,226.22834778,0,75,1.10723591,65.88235474,1052,0.07143978,2.50721693,41.78694534,-,-,46.80766678,0.08504736,13.93600082,801.72436523,235.5,12.86218452,77.59037781,21,1.48482776,33,7.97707558,3.13475585,7.43382502,31.89974785,13.45174503,6.11000013,8.85524273,20.999506,6.65999985,7,13.72549057,-,12.62781048,7.91886473,35.67177963,0.96040255,16.8368187,283,277.25500488,5.90199995,-5.07632065,14.19999981,89
Sun Feb 04 16:54:26 GMT+05:30 2018,04-Feb-2018 16:54:25.740,77.59032276,12.86202658,3.2,13.936001,798.36376953125,181.8,0.51175034,-0.5035851,0.69577432,1.14343417,-,12.47972965,12.23178768,13.05339622,4.25360537,0.1217986,226.1652832,0,76,1.20232904,67.05882263,912.75,0.07286298,4.28332329,71.38872528,-,-,46.80506134,0.08674166,13.93600082,798.36376953,181.80000305,12.86202621,77.5903244,21,1.61234975,33,4.35113192,2.36286187,7.43186951,42.32067871,13.45528507,2.19000006,6.67475128,20.99398232,11.5199995,12,18.8235302,18.08352661,12.52306557,7.98509884,35.37589264,0.97835463,16.85477066,288,282.19299316,5.90199995,-8.41218853,14.30000019,108
Sun Feb 04 16:54:31 GMT+05:30 2018,04-Feb-2018 16:54:30.740,77.59038125,12.86182606,5.04,12.864,787.986328125,185.1,0.07460146,-0.33256227,0.76350093,0.57856345,-,12.62745094,12.38461494,13.05339622,0.31765956,0.12352115,226.05393982,0,76,1.30001009,84.31372833,1023.25,0.07554679,2.56889987,42.81499863,-,-,46.8001442,0.08993666,12.86400032,787.98632812,185.1000061,12.86182594,77.59037781,17,1.74334228,33,6.52669811,5.65830374,7.43094587,17.67277336,13.45695686,7.30000019,15.98390961,20.99137306,18.1439991,23,25.09803963,7.86437416,12.44743824,8.03361416,35.16225433,1.00359356,16.8800087,293,287.35598755,5.90199995,-2.61067867,14.30000019,90
Sun Feb 04 16:54:36 GMT+05:30 2018,04-Feb-2018 16:54:35.741,77.59031478,12.86155479,6.56,12.864,791.2305908203125,191.0,-0.01899745,-0.45715392,0.50687486,0.60412854,-,12.70779228,12.46496773,13.05339622,0.27987921,0.12731415,226.01991272,0,77,6.10308933,62.35294342,1161.75,0.07939348,3.54076314,59.01272202,-,-,46.79310226,0.09451605,12.86400032,791.23059082,191,12.8615551,77.59031677,17,8.18437767,33,3.19083023,6.5147481,7.43059301,15.34946823,13.45759678,1.74000001,18.40324211,20.99037552,23.61599922,17,13.33333397,47.59408569,12.38811111,8.07208729,34.99466324,1.03617263,16.91258812,298,292.24398804,5.90199995,-9.42745304,14.39999962,85
Sun Feb 04 16:54:41 GMT+05:30 2018,04-Feb-2018 16:54:40.740,77.59035717,12.86136431,4.08,13.936001,793.5006103515625,191.2,0.28062856,-0.73629332,0.78131688,0.5973562,-,12.8113203,12.57407379,13.05339622,0.27987921,0.12731415,226.01991272,0,77,2.12302732,70.19608307,924,0.07939348,3.54076314,59.01272202,-,-,46.79310226,0.09451605,13.93600082,793.50061035,191.19999695,12.86136436,77.59035492,18,2.84702659,33,10.44271755,7.1503334,7.43048477,13.98507118,13.45779228,5.05000019,20.19868088,20.99007034,14.68799973,18,20,-,12.33625221,8.10602093,34.84817123,1.05577409,16.93218994,303,297.32699585,5.90199995,-5.07632065,14.19999981,78
Sun Feb 04 16:54:46 GMT+05:30 2018,04-Feb-2018 16:54:45.740,77.59019353,12.86114661,6.77,10.72,798.3291015625,170.7,0.02960917,-0.67168069,0.13169688,0.6686821,-,12.85000038,12.61349678,13.05339622,0.06623797,0.12522109,225.97566223,0,78,7.51475811,79.60784149,1470.5,0.08267494,3.2677412,54.46235657,-,-,46.7870903,0.09842254,10.72000027,798.32910156,170.69999695,12.86114693,77.5901947,23,10.07745647,33,12.76332092,5.88762045,7.42985201,16.98443794,13.4589386,10.27000046,16.6316967,20.98828316,24.37199974,29,23.13725471,19.68975449,12.2250309,8.17976856,34.53398514,1.08921862,16.96563339,308,302.02099609,5.90199995,-0.2900753,14.30000019,72
Sun Feb 04 16:54:51 GMT+05:30 2018,04-Feb-2018 16:54:50.740,77.59004238,12.86073813,9.5,10.72,795.11328125,199.0,-0.00836886,-0.64641887,0.30949208,0.58484894,-,13.31707287,13.07784462,13.05339622,0.13125831,0.12680031,225.91212463,0,79,1.58726382,77.64705658,1730.75,0.08894636,2.97213197,49.53553009,-,-,46.77560425,0.10588853,10.72000027,795.11328125,199,12.8607378,77.59004211,20,2.12855577,33,9.13737774,11.30658722,7.43167114,8.84421825,13.45564365,8.47000027,31.93951035,20.99342155,34.20000076,35,26.27450943,8.75743198,12.17874432,8.21085644,34.40323257,1.13797629,17.01439285,313,307.35400391,5.90199995,-3.91601849,14.30000019,65
Sun Feb 04 16:54:56 GMT+05:30 2018,04-Feb-2018 16:54:55.740,77.58987365,12.86026066,10.37,12.864,783.482666015625,195.9,0.13870291,-0.81957895,0.29137132,0.63426971,-,13.44848442,13.20833302,13.05339622,0.09322696,0.1262752,225.99186707,0,79,2.71223974,53.33333588,1221,0.08998545,1.26603615,21.1006012,-,-,46.77370071,0.10712555,12.86400032,783.48266602,195.8999939,12.86026096,77.58987427,21,3.63717341,33,6.96181154,27.20647621,7.44070482,3.67551899,13.43930817,2.07999992,76.85445404,21.01893997,37.33199692,34,17.64705849,8.75743198,12.30968475,8.12351608,34.77312088,1.18348002,17.05989647,318,312.07598877,5.90199995,-8.84730148,14.30000019,58
Sun Feb 04 16:55:01 GMT+05:30 2018,04-Feb-2018 16:55:00.741,77.58976506,12.85986709,8.91,11.792,786.0494384765625,194.3,0.04752964,-0.64824963,-0.05958394,0.72023845,-,13.91124249,13.66860485,13.05339622,0.08924316,0.12485285,226.20040894,0,81,3.06694555,74.90196228,889,0.09252566,2.69004512,44.83408737,-,-,46.7690506,0.11014961,11.79199982,786.04943848,194.30000305,12.8598671,77.58976746,23,4.11284161,33,3.91601896,12.42064095,7.44261789,8.05094624,13.435853,1.88,35.08655548,21.02434349,32.07600021,28,25.88235283,-,12.31071186,8.12283802,34.77602386,1.22760475,17.10402107,323,317.25299072,5.90199995,-2.75571728,14.19999981,58
Sun Feb 04 16:55:06 GMT+05:30 2018,04-Feb-2018 16:55:05.743,77.58971647,12.85975512,2.93,11.792,791.89306640625,195.3,0.01093123,-0.68973923,0.32328254,0.56410259,-,13.96491241,13.72413826,13.05339622,0.10412461,0.12418683,226.26803589,0,81,-,50.19607925,992.75,0.09528655,0.91313583,15.21893024,-,-,46.76399231,0.11343638,11.79199982,791.89306641,195.30000305,12.85975552,77.58971405,19,-,33,8.99234009,15.69947433,7.44690371,6.36950779,13.42812061,11.55000019,44.34879684,21.03645134,10.54800034,12,14.50980377,-,12.3237009,8.11427689,34.81271362,1.24783409,17.1242485,328,322.25799561,5.90199995,-7.6869998,14.19999981,53
Sun Feb 04 16:55:11 GMT+05:30 2018,04-Feb-2018 16:55:10.739,77.58963429,12.85957899,6.01,10.72,793.2802734375,200.6,-0.02124431,-0.67698783,0.23804487,0.56507945,-,14.03999996,13.80337048,13.05339622,0.0828267,0.12461343,226.417099,0,83,5.91916037,80,1702.75,0.09686213,3.41055894,56.84264755,-,-,46.7611084,0.11531207,10.72000027,793.28027344,200.6000061,12.85957909,77.58963776,20,7.93772507,33,12.61828327,4.42340851,7.44793701,22.60653114,13.42625713,13.32999992,12.49550438,21.03936958,21.63599968,24,23.52941132,24.17759132,12.26066399,8.15599537,34.63464355,1.26849878,17.14491463,333,327.29901123,5.90199995,-0.87022591,14.19999981,57
Sun Feb 04 16:55:16 GMT+05:30 2018,04-Feb-2018 16:55:15.740,77.58947795,12.85926829,7.65,9.648001,797.912109375,204.6,-0.00752177,-0.60822529,0.04627721,0.68247098,-,14.11363602,13.87709522,13.05339622,0.04649181,0.12711014,226.31965637,0,84,2.11368966,68.62744904,1373,0.10106803,0.91543728,15.25728798,-,-,46.75340271,0.12031909,9.64800072,797.91210938,204.6000061,12.85926819,77.58947754,20,2.8345046,33,9.57249069,29.90981293,7.45572805,3.34331465,13.41222763,7.63000011,84.49099731,21.06137848,27.53999901,28,22.35294151,38.19872284,12.35453701,8.09402466,34.89982224,1.30976188,17.1861763,338,332.05899048,5.90199995,-9.13737679,14.19999981,53
