GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sun Feb 04 15:41:15 GMT+05:30 2018,04-Feb-2018 15:41:15.034,77.59310828,12.86191343,4.86,10.72,823.682861328125,273.1,-0.01404209,-0.12773675,0.18459557,0.85971713,28,9.48214245,4.78378391,-,0.07395549,0.29431483,226.61206055,0,72,-,15.29411793,812,0.04560111,0.45160767,7.52679491,-,-,48.01984024,0.05428705,10.72000027,823.68286133,273.1000061,12.86191368,77.59310913,19,-,33,3.48090577,12.13532352,7.26375103,8.24023533,13.76670551,-,34.2805748,20.51906967,17.49600029,7,8.23529434,22.38047981,6.58130503,15.19423866,18.5912571,0.28068671,7.65583563,169,111.22899628,58.90100098,-11.50916958,14.10000038,-
Sun Feb 04 15:41:20 GMT+05:30 2018,04-Feb-2018 15:41:20.034,77.59303194,12.86191795,1.96,9.648001,824.5787353515625,272.7,-0.02877674,-0.27264547,0.28801623,0.78619498,28,9.30000019,4.85217381,-,0.04493079,0.26627845,226.71372986,0,74,1.18522382,22.35294151,685,0.04666078,1.0071286,16.78547668,-,-,48.01789856,0.05554854,9.64800072,824.57873535,272.70001221,12.8619175,77.59303284,24,1.58941126,33,8.26715088,5.9574275,7.26296854,16.78541946,13.76818848,-,16.82889175,20.51686096,7.05599976,9,8.23529434,-,6.57834005,15.201087,18.58288193,0.28880545,7.66395426,174,116.2539978,58.90100098,-10.78398132,14.10000038,-
Sun Feb 04 15:41:25 GMT+05:30 2018,04-Feb-2018 15:41:25.029,77.59285401,12.8619343,4.51,9.648001,822.98876953125,275.6,0.06950599,-0.24488412,-0.02407342,0.9404394,28,9.4032259,4.98290586,-,0.11613137,0.25966468,226.6161499,0,74,5.9838748,90.58823395,920.5,0.047417,0.53980124,8.99668789,-,-,48.01651382,0.05644881,9.64800072,822.98876953,275.6000061,12.86193466,77.59285736,25,8.02450848,33,2.75571704,4.00336552,7.25906038,24.97846413,13.77560043,-,11.30894184,20.50582123,16.23600006,11,34.50980377,56.7610054,6.47303486,15.44838238,18.28540993,0.30993029,7.6850791,179,121.24700165,58.90100098,-4.98247147,14.10000038,-
Sun Feb 04 15:41:30 GMT+05:30 2018,04-Feb-2018 15:41:30.028,77.59275555,12.86194831,1.65,9.648001,824.77392578125,273.3,-0.03265496,-0.22536033,0.19960548,0.81896013,28,9.38805962,5.15573788,-,0.08718879,0.25098747,226.57951355,0,74,1.25701451,21.96078491,776.25,0.04862062,1.1282481,18.80413437,-,-,48.01430893,0.05788169,9.64800072,824.77392578,273.29998779,12.86194801,77.59275818,26,1.6856842,33,7.83203793,7.09051609,7.25978947,14.10305214,13.77421761,-,20.02970695,20.50787926,5.93999958,8,7.84313726,18.7992897,6.52154446,15.3334713,18.42244148,0.31907976,7.69422865,185,126.29199982,58.90100098,-10.92901802,14.10000038,-
Sun Feb 04 15:41:35 GMT+05:30 2018,04-Feb-2018 15:41:35.035,77.59261359,12.86195756,4.49,9.648001,823.9349365234375,277.9,-0.02294564,-0.11407072,0.04231086,0.8691135,28,9.5,5.32000017,-,0.57204866,0.26284465,226.47271729,0,75,4.51754093,90.19608307,920.25,0.05242461,3.56209207,59.36820221,-,-,48.00734329,0.06241025,9.64800072,823.93493652,277.8999939,12.86195755,77.59261322,20,6.05812216,33,2.90075469,3.08801937,7.2553916,32.38254547,13.78256702,-,8.72321796,20.4954567,16.16399956,13,34.90196228,56.38150024,6.40917397,15.60231018,18.10501099,0.33977965,7.71492863,189,131.03900146,58.90100098,-1.79164124,14.10000038,-
Sun Feb 04 15:41:40 GMT+05:30 2018,04-Feb-2018 15:41:40.034,77.59248235,12.8619605,1.77,9.648001,824.4259033203125,278.3,-0.00049193,-0.21419388,0.23133318,0.8481245,28,9.35135174,5.36434126,-,0.16317877,0.2531068,226.39665222,0,75,0.51934958,21.56862831,633.25,0.05358996,1.0845592,18.07598686,-,-,48.00520706,0.06379758,9.64800072,824.42590332,278.29998779,12.86196041,77.59248352,24,0.69645923,33,3.77098107,11.06420994,7.25732327,9.03796291,13.77889824,-,31.25483131,20.50091362,6.37199974,5,7.84313726,6.36013603,6.48079014,15.42989731,18.30731583,0.34876326,7.72391224,195,136.26899719,58.90100098,-11.07405663,14.10000038,-
Sun Feb 04 15:41:45 GMT+05:30 2018,04-Feb-2018 15:41:45.028,77.5923988,12.86197605,2.06,9.648001,826.6622314453125,273.8,-0.00490909,-0.02932145,0.23359168,0.86649102,28,9.23684216,5.35877848,-,0.32401517,0.25592193,226.37313843,0,76,0.65124154,38.4313736,725,0.05567953,1.64049232,27.34153938,-,-,48.00138092,0.06628516,9.64800072,826.66223145,273.79998779,12.86197567,77.5923996,22,0.87332928,33,5.22135878,3.04781246,7.25308561,32.80973434,13.78694916,-,8.60964012,20.48894119,7.41599941,8,7.84313726,5.31891775,6.37911558,15.67582798,18.02010155,0.35771254,7.73286152,199,141.09700012,58.90100098,-8.02826405,13.80000019,-
Sun Feb 04 15:41:50 GMT+05:30 2018,04-Feb-2018 15:41:50.030,77.59229007,12.86198802,3.11,10.72,829.81884765625,283.7,0.17676005,-0.25415915,0.13438155,1.04068542,28,9.26249981,5.48888874,-,0.60278368,0.26465109,226.27720642,0,76,5.22700119,28.23529434,713.25,0.05908788,3.16858649,52.80977631,-,-,47.99514008,0.07034271,10.72000027,829.81884766,283.70001221,12.86198807,77.59229279,16,7.00952387,33,3.62594342,3.15592647,7.25101089,31.68575668,13.79089355,-,8.91504669,20.48308182,11.19599915,8,7.84313726,-,6.33171606,15.79317856,17.88620377,0.37404364,7.74919271,205,146.27200317,58.90100098,-2.37179184,13.89999962,-
Sun Feb 04 15:41:55 GMT+05:30 2018,04-Feb-2018 15:41:55.033,77.59217498,12.86201409,2.26,9.648001,832.421630859375,281.3,-0.00765696,-0.25147447,0.19527516,0.83952141,28,9.21951199,5.51824808,-,0.16242689,0.26022992,226.19833374,0,77,1.93092752,46.66666794,686.5,0.06072721,1.41220748,23.53679085,-,-,47.99213791,0.0722943,9.64800072,832.42163086,281.29998779,12.86201382,77.59217834,24,2.5894165,33,7.10684919,5.66479158,7.25020838,17.65253258,13.79242039,-,16.00223541,20.48081398,8.13599968,9,7.84313726,-,6.32205057,15.81732368,17.85890007,0.3849909,7.76013994,209,151.05000305,58.90100098,-8.60841465,14.10000038,-
Sun Feb 04 15:42:00 GMT+05:30 2018,04-Feb-2018 15:42:00.027,77.59204052,12.8620397,1.47,9.648001,838.977783203125,269.3,-0.04006938,-0.12249027,0.29802233,0.80388957,28,9.17241383,5.61971807,-,0.19642514,0.25846022,226.157547,0,77,-,34.90196228,666.75,0.0622611,1.24319708,20.71995163,-,-,47.98932648,0.07412037,9.64800072,838.9777832,269.29998779,12.86203957,77.59204102,21,-,33,6.52669811,6.43490982,7.24971581,15.53991032,13.7933569,-,18.17771149,20.47942352,5.29199982,8,8.23529434,-,6.33448172,15.78628349,17.89401627,0.39671037,7.77185917,214,156.16299438,58.90100098,-9.18856621,14.10000038,-
Sun Feb 04 15:42:05 GMT+05:30 2018,04-Feb-2018 15:42:05.034,77.59193018,12.86202529,4.52,9.648001,837.30615234375,274.8,0.02968585,-0.1272499,0.65953273,0.67996985,28,9.159091,5.63636351,-,0.23318236,0.25966117,226.10598755,0,78,9.71418858,89.80392456,1376.25,0.06431585,2.74873066,45.81217575,-,-,47.98556519,0.07656649,9.64800072,837.30615234,274.79998779,12.86202526,77.59192657,21,13.0269413,34,3.91601896,2.9103837,7.2468524,34.35901642,13.7988081,-,8.22142315,20.47133446,16.27199936,18,25.09803963,-,6.28188372,15.91846085,17.74543381,0.41566217,7.79081106,219,161.21400452,58.90100098,-1.93667889,14,-
Sun Feb 04 15:42:10 GMT+05:30 2018,04-Feb-2018 15:42:10.036,77.59167633,12.86209127,3.91,10.72,840.0574951171875,294.6,-0.09929069,-0.1109583,0.49808824,0.64183533,28,9.31182766,5.85135126,-,0.14539269,0.25185961,226.13851929,0,78,-,20.3921566,758,0.0656736,1.20123649,20.02060699,-,-,47.983078,0.07818286,10.72000027,840.05749512,294.6000061,12.86209106,77.5916748,21,-,34,3.77098107,12.4869175,7.25310421,8.00821495,13.78691387,-,35.27377701,20.4889946,14.07600021,7,8.23529434,-,6.47283173,15.4488678,18.28483582,0.43222117,7.80737019,224,166.19500732,58.90100098,-11.36413193,13.89999962,-
Sun Feb 04 15:42:15 GMT+05:30 2018,04-Feb-2018 15:42:15.036,77.59159774,12.86212354,2.49,9.648001,833.792236328125,281.8,-0.0443257,-0.15372957,0.46953359,0.71767664,28,9.23958302,5.87417221,-,0.11815289,0.24751662,226.21099854,0,78,2.76556683,49.01960754,1067,0.06687035,1.70093513,28.34891891,-,-,47.98088455,0.07960758,9.64800072,833.79223633,281.79998779,12.86212349,77.59159851,22,3.70868611,34,12.61828327,4.11531162,7.25153542,24.29899025,13.78989601,-,11.62517452,20.48456383,8.96399975,14,8.23529434,-,6.45268297,15.49710655,18.22791862,0.44431785,7.81946659,230,171.28999329,58.90100098,-7.01299953,13.89999962,-
Sun Feb 04 15:42:20 GMT+05:30 2018,04-Feb-2018 15:42:20.030,77.59133599,12.86219734,5.88,9.648001,832.606689453125,291.6,0.06257851,-0.00662303,0.41541392,0.8775937,28,9.57999992,6.18064499,-,0.62990975,0.25865924,226.05366516,0,79,3.5695889,53.72549057,1522.5,0.0722681,5.20021248,86.67020416,-,-,47.97100067,0.08603346,9.64800072,832.60668945,291.6000061,12.86219692,77.59133911,21,4.78689766,34,4.78624535,3.26904035,7.24956608,30.58938026,13.79364204,-,9.23457718,20.47900009,21.16799927,19,8.23529434,-,6.41280842,15.59346771,18.11527824,0.46925384,7.84440279,235,176.25999451,58.90100098,-2.51682949,14,-
Sun Feb 04 15:42:25 GMT+05:30 2018,04-Feb-2018 15:42:25.033,77.59106307,12.86223758,6.56,9.648001,833.8189697265625,284.1,-0.06176334,-0.04988271,0.25152892,0.80218172,28,9.89320374,6.44936705,-,0.20223235,0.25563481,226.04064941,0,79,4.42421913,75.6862793,1773.75,0.07512055,2.69304943,44.88415527,-,-,47.96577454,0.08942923,9.64800072,833.81896973,284.1000061,12.86223793,77.59106445,25,5.93297529,34,2.75571704,7.42639637,7.24993753,13.46520138,13.79293537,-,20.97852135,20.48005104,23.61599922,21,21.56862831,12.10953617,6.43273973,15.54515171,18.17158127,0.50057799,7.87572718,239,181.21099854,58.90100098,-9.33360291,14,-
Sun Feb 04 15:42:30 GMT+05:30 2018,04-Feb-2018 15:42:30.030,77.59082983,12.86224655,3.76,9.648001,831.9329833984375,279.9,-0.13120791,0.23017283,0.41382736,0.62804639,28,10.34234238,6.91566277,-,0.11216339,0.246628,226.09666443,0,80,-,16.47058868,954,0.07726014,1.83360708,30.56011772,-,-,47.96185684,0.09197637,9.64800072,831.9329834,279.8999939,12.86224651,77.59082794,30,-,34,2.61067939,10.36190891,7.25232744,9.65053082,13.78839016,-,29.27092934,20.48680115,13.5359993,10,8.23529434,-,6.50230551,15.37884045,18.3680954,0.52195901,7.89710808,245,186.272995,58.90100098,-11.50916958,14,-
Sun Feb 04 15:42:35 GMT+05:30 2018,04-Feb-2018 15:42:35.029,77.59068533,12.86223826,3.86,10.72,831.5400390625,272.0,-0.07273132,-0.04695383,0.27861989,0.78283989,28,10.31858444,6.94047642,-,0.60759765,0.24312428,226.11167908,0,81,1.11453998,58.03921509,926,0.07923035,3.04351282,50.7252121,-,-,47.95824814,0.09432185,10.72000027,831.54003906,272,12.86223793,77.59068298,27,1.49462271,34,5.94654703,2.95705795,7.25119448,33.81669235,13.79054451,-,8.35327053,20.48360062,13.89599895,11,21.56862831,-,6.49312639,15.40058136,18.34216499,0.53677523,7.91192436,250,191.29299927,58.90100098,-2.08171654,14,-
Sun Feb 04 15:42:40 GMT+05:30 2018,04-Feb-2018 15:42:40.032,77.59057651,12.86224988,1.19,9.648001,828.416259765625,274.3,-0.04343466,-0.00058329,0.43731749,0.75037962,28,10.11016941,6.89595366,-,0.1261906,0.2401716,226.03514099,0,81,-,34.11764908,1386.5,0.08029565,1.05174267,17.5290432,-,-,47.95629501,0.09559007,9.64800072,828.41625977,274.29998779,12.86225033,77.59057617,27,-,34,3.48090577,9.507864,7.25232887,10.51739025,13.7883873,-,26.85837364,20.48680496,4.28399992,3,7.84313726,-,6.52944851,15.31491089,18.44476891,0.54573935,7.92088842,255,196.27600098,58.90100098,-10.78398132,13.5,-
Sun Feb 04 15:42:45 GMT+05:30 2018,04-Feb-2018 15:42:45.030,77.5905416,12.86223479,1.42,9.648001,828.885498046875,221.3,0.01809723,-0.00784404,0.47051042,0.80242592,28,9.92562008,6.82386351,-,0.69274652,0.24662919,225.93556213,0,81,0.97759902,50.98039246,617.5,0.08380649,1.18851423,19.80857086,-,-,47.94986725,0.09976964,9.64800072,828.88549805,221.30000305,12.86223507,77.59053802,16,1.31098187,34,8.26715088,2.52411604,7.24897146,39.61700821,13.7947731,-,7.13027096,20.47732162,5.11199951,7,7.84313726,5.5351429,6.45848465,15.48318672,18.24430656,0.55144197,7.92659092,259,201.08099365,58.90100098,-6.43284893,12.89999962,-
Sun Feb 04 15:42:50 GMT+05:30 2018,04-Feb-2018 15:42:50.031,77.59051752,12.86210457,2.99,3.216,827.18896484375,193.1,0.05199113,-0.11992848,0.60040921,0.75501788,28,9.87199974,6.85555553,-,0.39003795,0.24822682,225.89149475,0,81,4.48767233,21.17647171,728.25,0.0854893,2.56575775,42.76263046,-,-,47.94678497,0.10177298,3.21600008,827.18896484,193.1000061,12.86210442,77.59051514,13,6.01806784,34,3.04579258,2.72819161,7.24802399,36.65355682,13.79657745,-,7.70675564,20.47464371,10.76399994,9,24.70588303,-,6.44557333,15.51420021,18.20783424,0.56569612,7.94084549,264,206.15499878,58.90100098,-1.93667889,12.89999962,-
Sun Feb 04 15:42:55 GMT+05:30 2018,04-Feb-2018 15:42:55.032,77.59045012,12.86193383,6.44,3.216,827.511474609375,197.5,0.1096179,-0.00979611,0.61322284,0.82426882,28,9.8730154,6.87292814,-,0.4290826,0.2526105,225.79336548,0,82,11.34007168,91.76470947,2206.5,0.08947031,3.11881185,51.98019791,-,-,47.93949509,0.10651228,3.21600008,827.51147461,197.5,12.86193371,77.59044647,16,15.20728683,34,12.32820797,3.20629358,7.24395132,31.18801117,13.80433369,-,9.05732632,20.46313858,23.18400002,27,29.41176605,10.14565372,6.37067556,15.69659615,17.99625778,0.58868343,7.96383286,270,211.15100098,58.90100098,-1.93667889,14,-
Sun Feb 04 15:43:00 GMT+05:30 2018,04-Feb-2018 15:43:00.034,77.59030725,12.86156415,9.98,3.216,825.40185546875,198.3,0.0247407,-0.18850748,0.85197079,0.43664429,28,10.40310097,7.29347849,-,0.20435068,0.25456238,225.73129272,0,82,10.5831852,14.90196133,1898.25,0.09434179,9.93541527,165.59025574,-,-,47.93057251,0.11231167,3.21600008,825.40185547,198.30000305,12.86156368,77.59030914,15,14.19228554,34,12.90835857,3.01944876,7.24321651,33.117939,13.80573368,-,8.52951622,20.46106339,35.92799759,40,7.84313726,-,6.37382412,15.68884277,18.00515175,0.63246143,8.00761032,274,216.20199585,58.90100098,-3.8221693,14,-
Sun Feb 04 15:43:05 GMT+05:30 2018,04-Feb-2018 15:43:05.028,77.59008087,12.86105768,13.31,7.504,825.60888671875,199.8,0.0116959,-0.0869191,0.63097811,0.68558341,28,10.63076878,7.47027016,-,0.3491075,0.2612094,225.54829407,0,84,11.81650352,94.11764526,2405.75,0.10392657,8.40158367,140.02638245,-,-,47.91301727,0.12372211,7.50400019,825.60888672,199.80000305,12.86105728,77.59008026,14,15.84619236,34,3.33586788,4.76092482,7.24087095,21.00388527,13.81020641,-,13.44894028,20.45443726,47.91600037,47,7.84313726,47.83770752,6.3414278,15.76899052,17.91363907,0.69511896,8.07026863,279,221.16200256,58.90100098,-11.36413193,14,-
Sun Feb 04 15:43:10 GMT+05:30 2018,04-Feb-2018 15:43:10.033,77.58990842,12.86058102,10.09,7.504,827.60546875,201.5,0.08525225,-0.03639866,0.72780687,0.70370418,28,11.21804523,7.9361701,-,0.13095373,0.24568516,225.68434143,0,84,-,21.17647171,788.5,0.10635281,1.06910479,17.81841469,-,-,47.90857315,0.1266105,7.50400019,827.60546875,201.5,12.8605814,77.58990479,23,-,34,3.62594342,41.15520859,7.2475152,2.42977548,13.79754543,-,116.25765228,20.47320557,36.32400131,27,7.84313726,-,6.50365782,15.37564278,18.37191391,0.74507219,8.12022114,284,226.23399353,58.90100098,-11.94428253,14,-
Sun Feb 04 15:43:15 GMT+05:30 2018,04-Feb-2018 15:43:15.034,77.58986184,12.86023145,6.07,3.216,825.4560546875,198.4,0.02444021,-0.00064395,0.80340397,0.53506112,28,11.42222214,8.11578941,-,0.03391974,0.23037526,225.68778992,0,86,10.75942993,21.17647171,1650.5,0.10725957,0.91891801,15.31529999,-,-,47.90691376,0.12768997,3.21600008,825.45605469,198.3999939,12.8602314,77.58985901,27,14.42863369,34,10.00760365,27.20543671,7.2574892,3.67565942,13.77858353,-,76.85151672,20.50138092,21.85199928,27,7.84313726,-,6.72388935,14.87203503,18.99403763,0.7789194,8.15406895,289,231.24099731,58.90100098,-11.07405663,13.89999962,-
Sun Feb 04 15:43:20 GMT+05:30 2018,04-Feb-2018 15:43:20.034,77.58974465,12.85991562,7.35,3.216,820.1851806640625,199.5,-0.02592679,0.01735551,0.69193083,0.58490962,28,11.83453274,8.47938156,-,0.03391974,0.23037526,225.68778992,0,84,-,31.37254906,1954.5,0.10725957,0.91891801,15.31529999,-,-,47.90691376,0.12768997,3.21600008,820.18518066,199.5,12.85991573,77.58974457,17,-,34,2.4656415,11.6661396,7.25969124,8.57163715,13.77440453,-,32.95519638,20.50760269,26.45999908,23,14.90196133,-,6.77591324,14.7578516,19.14099693,0.8156355,8.19078445,294,236.23500061,58.90100098,-11.21909428,14.10000038,-
Sun Feb 04 15:43:25 GMT+05:30 2018,04-Feb-2018 15:43:25.035,77.58959795,12.85967551,6.13,5.36,817.302490234375,206.1,0.02735618,-0.06586944,0.63543135,0.70413196,28,11.97163105,8.61224461,-,0.03728321,0.2148194,226.11317444,0,81,1.98376155,17.25490189,1650,0.10937142,1.75142419,29.19040298,-,-,47.90304565,0.13020408,5.36000013,817.30249023,206.1000061,12.85967541,77.58959961,24,2.66026807,34,6.38166046,11.99003315,7.26412106,8.34008694,13.76600361,-,33.87015152,20.52011681,22.06799889,21,8.23529434,-,6.87740946,14.54005623,19.42770958,0.8450495,8.22019863,300,241.29499817,58.90100098,-11.50916958,14.10000038,-
Sun Feb 04 15:43:30 GMT+05:30 2018,04-Feb-2018 15:43:30.036,77.58954282,12.85946586,3.62,3.216,823.24658203125,205.8,-0.0455518,-0.06062141,0.77332348,0.45555833,28,12.10273933,8.79104519,-,0.10388717,0.21071938,226.25671387,0,81,-,15.29411793,996.75,0.1111831,1.43808162,23.96802711,-,-,47.89972687,0.13236085,3.21600008,823.24658203,205.80000305,12.8594656,77.5895462,19,-,34,2.75571704,13.21181488,7.26983833,7.56882524,13.7551775,-,37.32151031,20.53626633,13.03199959,12,8.23529434,-,7.00107002,14.28323364,19.77703476,0.8658663,8.24101543,304,246.17799377,58.90100098,-11.79924488,14,-
Sun Feb 04 15:43:35 GMT+05:30 2018,04-Feb-2018 15:43:35.032,77.58946505,12.85929729,4.7,4.288,820.5316162109375,205.5,-0.03370488,-0.08057293,0.64531606,0.61425751,28,12.16216183,8.86699486,-,0.39277369,0.21486883,226.30899048,0,81,-,30.98039246,993.25,0.11580453,4.34249687,72.37494659,-,-,47.89126205,0.13786255,4.28800011,820.53161621,205.5,12.85929775,77.58946228,15,-,35,2.90075469,3.22389555,7.26782227,31.01772881,13.75899315,-,9.10704994,20.53057289,16.91999817,15,7.84313726,43.61994553,6.96329832,14.36071205,19.67033386,0.88917327,8.26432228,309,251.24200439,58.90100098,-2.37179184,14,-
Sun Feb 04 15:43:40 GMT+05:30 2018,04-Feb-2018 15:43:40.030,77.58937374,12.85915091,3.83,4.288,819.617431640625,208.8,-0.00217962,0.0586009,0.65867728,0.64677691,28,12.21568584,8.98557663,-,0.14759104,0.21065848,226.37278748,0,81,0.97117585,20,832,0.11704205,0.88675445,14.77924061,-,-,47.88899612,0.13933578,4.28800011,819.61743164,208.80000305,12.85915089,77.58937073,12,1.30236828,35,3.33586788,15.78763676,7.27647066,6.3339386,13.7426405,-,44.59784317,20.55500221,13.78799915,11,8.23529434,-,7.13960123,14.00609303,20.16836548,0.90658283,8.28173256,314,256.18701172,58.90100098,-11.94428253,14,-
Sun Feb 04 15:43:45 GMT+05:30 2018,04-Feb-2018 15:43:45.029,77.58932096,12.85903818,2.33,4.288,819.4407958984375,208.0,0.02473864,-0.03163904,0.63951898,0.69961649,28,12.20129871,8.99043083,-,0.1102665,0.20898713,226.55052185,0,82,-,21.56862831,662,0.1181576,0.96550018,16.09166908,-,-,47.88695145,0.14066383,4.28800011,819.4407959,208,12.85903835,77.58931732,15,-,35,5.51143408,10.35714626,7.27978277,9.65496826,13.73638725,-,29.25747681,20.56435776,8.38799953,8,7.84313726,-,7.20628357,13.87649059,20.35673332,0.91959631,8.29474545,319,261.17199707,58.90100098,-10.78398132,14,-
Sun Feb 04 15:43:50 GMT+05:30 2018,04-Feb-2018 15:43:50.032,77.58925805,12.85893353,2.95,5.36,821.220703125,207.5,-0.07396766,-0.02291307,0.55294055,0.64207953,28,12.13375759,8.98584938,-,0.17807093,0.20883097,226.58769226,0,83,1.63448715,19.2156868,947.5,0.11936521,1.20921111,20.15351868,-,-,47.88473892,0.14210144,5.36000013,821.22070312,207.5,12.85893345,77.58925629,13,2.19188333,35,9.71752834,6.61576891,7.2794528,15.11508751,13.73701,-,18.68861198,20.56342697,10.61999989,10,8.23529434,-,7.20065928,13.88732815,20.34084511,0.9321714,8.30732059,325,266.2829895,58.90100098,-9.0435276,14,-
Sun Feb 04 15:43:55 GMT+05:30 2018,04-Feb-2018 15:43:55.029,77.58920424,12.85881945,3.3,4.288,822.4110107421875,204.2,0.03569021,-0.00143722,0.69485974,0.66752172,28,12.10126591,8.97652626,-,0.2337558,0.20915954,226.56196594,0,84,3.90744901,39.60784531,1192.25,0.12115009,1.55319798,25.88663292,-,-,47.88147354,0.1442263,4.28800011,822.41101074,204.19999695,12.85881901,77.58920288,17,5.23997545,35,12.61828327,6.43821764,7.27903509,15.53192616,13.73779869,-,18.18705559,20.56224632,11.87999916,15,8.23529434,-,7.19346666,13.9012146,20.32052612,0.94562095,8.32077026,330,271.25601196,58.90100098,-9.62367916,13.89999962,-
Sun Feb 04 15:44:00 GMT+05:30 2018,04-Feb-2018 15:44:00.029,77.58910686,12.85863576,3.13,9.648001,826.2696533203125,192.1,0.03364217,-0.02462249,0.50302982,0.8022424,28,12.16564465,9.09633064,-,0.41246441,0.21232544,226.46955872,0,84,-,16.47058868,749.75,0.12519759,1.77735484,29.62258148,-,-,47.87405777,0.14904475,9.64800072,826.26965332,192.1000061,12.8586359,77.5891037,12,-,35,3.77098107,10.12723351,7.2776103,9.87415981,13.74048805,-,28.60800362,20.55822182,11.26799965,9,8.23529434,-,7.1674509,13.9516716,20.24703598,0.96526748,8.34041691,334,276.2170105,58.90100098,-10.78398132,13.89999962,-
Sun Feb 04 15:44:05 GMT+05:30 2018,04-Feb-2018 15:44:05.031,77.5892303,12.85860819,3.73,9.648001,824.6597900390625,85.9,0.01921552,0.03773323,0.82469785,0.49711016,28,12.11445808,9.09954739,-,0.10478491,0.21023457,226.48905945,0,84,5.69661236,23.52941132,1426,0.12628892,0.99306309,16.55105209,-,-,47.87205887,0.15034395,9.64800072,824.65979004,85.90000153,12.85860825,77.5892334,10,7.6392827,35,3.33586788,9.06271076,7.27854109,11.03399658,13.73873138,-,25.60087776,20.56085014,13.4279995,18,8.23529434,12.08024311,7.1858387,13.91596985,20.29898071,0.9830718,8.35822105,340,281.28100586,58.90100098,-10.63894272,13.89999962,-
Sun Feb 04 15:44:10 GMT+05:30 2018,04-Feb-2018 15:44:10.034,77.58957918,12.85871955,10.19,9.648001,823.93359375,64.7,0.00794367,0.08569186,0.69644469,0.62310326,28,12.30177498,9.28125,-,0.10478491,0.21023457,226.48905945,0,84,8.56482029,81.17647552,2004.5,0.12628892,0.99306309,16.55105209,-,-,47.87205887,0.15034395,9.64800072,823.93359375,64.69999695,12.85871983,77.58957672,27,11.48561287,35,12.32820797,9.06271076,7.27854109,11.03399658,13.73873138,-,25.60087776,20.56085014,36.68399811,39,26.27450943,96.37381744,7.1858387,13.91596985,20.29898071,1.02284968,8.39799881,344,286.12298584,58.90100098,-10.63894272,14,-
Sun Feb 04 15:44:15 GMT+05:30 2018,04-Feb-2018 15:44:15.034,77.59011202,12.85892743,12.39,9.648001,822.454345703125,72.6,-0.00661714,0.24945398,0.54995102,0.68832874,28,12.66081905,9.57964611,-,0.10478491,0.21023457,226.48905945,0,84,-,89.41176605,1502,0.12628892,0.99306309,16.55105209,-,-,47.87205887,0.15034395,9.64800072,822.4543457,72.59999847,12.85892773,77.59011078,27,-,35,3.19083023,22.9846096,7.28633213,4.35064697,13.72404099,-,64.92827606,20.58285904,44.60400009,43,18.4313736,61.36889648,7.33078146,13.64082623,20.70842361,1.0857532,8.46090221,349,291.17700195,58.90100098,-11.94428253,14,-
Sun Feb 04 15:44:20 GMT+05:30 2018,04-Feb-2018 15:44:20.032,77.59057926,12.8589452,9.63,10.72,815.920166015625,89.1,-0.06628008,-0.07196984,0.66239941,0.55367035,28,13.403409,10.21212101,-,0.01980084,0.18759923,227.0428009,0,82,-,89.41176605,784.75,0.12800193,1.14396858,19.06614304,-,-,47.86892319,0.15238325,10.72000027,815.92016602,89.09999847,12.85894489,77.59057617,19,-,35,3.62594342,34.96538544,7.31052542,2.85991168,13.6786232,-,98.77227783,20.65120125,34.66799927,35,18.4313736,-,7.76982307,12.87003899,21.94865227,1.13662636,8.51177597,354,296.20901489,58.90100098,-11.79924488,14,-
